date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:02:49	13691/13691	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2008:02:49%20GMT	http://44.203.154.21:8000/excos_users_article/14/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/14/index.html	(from http://44.203.154.21:8000/excos_user/)
01:03:12	2194824/2194824	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_9.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_9.png	(from http://44.203.154.21:8000/excos_user/)
01:03:13	13723/13723	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2008:03:13%20GMT	http://44.203.154.21:8000/excos_users_article/15/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/15/index.html	(from http://44.203.154.21:8000/excos_user/)
01:03:43	1809290/1809290	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_11.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_11.png	(from http://44.203.154.21:8000/excos_user/)
01:03:44	13693/13693	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2008:03:44%20GMT	http://44.203.154.21:8000/excos_users_article/16/	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/16/index.html	(from http://44.203.154.21:8000/excos_user/)
01:03:45	5718/5718	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:03:45%20GMT	http://44.203.154.21:8000/excos_user/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_user/'js/popper.min.85.delayed	(from http://44.203.154.21:8000/excos_user/)
01:04:01	94931/94931	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/img/dala.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/img/dala.jpg	(from http://44.203.154.21:8000/dala2025/)
01:04:18	100043/100043	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/img/psn.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/img/psn.jpg	(from http://44.203.154.21:8000/dala2025/)
01:04:19	5712/5712	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:04:19%20GMT	http://44.203.154.21:8000/dala2025/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/dala2025/'js/popper.min.88.delayed	(from http://44.203.154.21:8000/dala2025/)
01:04:20	5712/5712	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:04:20%20GMT	http://44.203.154.21:8000/dala_yps/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/dala_yps/'js/popper.min.89.delayed	(from http://44.203.154.21:8000/dala_yps/)
01:04:21	5721/5721	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:04:21%20GMT	http://44.203.154.21:8000/nafdac_yada/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/nafdac_yada/'js/popper.min.8a.delayed	(from http://44.203.154.21:8000/nafdac_yada/)
01:04:21	5733/5733	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:04:21%20GMT	http://44.203.154.21:8000/why_nafdac_yada/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/why_nafdac_yada/'js/popper.min.8b.delayed	(from http://44.203.154.21:8000/why_nafdac_yada/)
01:04:22	5721/5721	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:04:22%20GMT	http://44.203.154.21:8000/news_update/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/news_update/'js/popper.min.8c.delayed	(from http://44.203.154.21:8000/news_update/)
01:04:31	1972748/1972748	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_12.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_12.png	(from http://44.203.154.21:8000/excos_user/)
01:04:32	5718/5718	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:04:32%20GMT	http://44.203.154.21:8000/contact_us/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/contact_us/'js/popper.min.8e.delayed	(from http://44.203.154.21:8000/contact_us/)
01:04:35	77060/77060	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:59%20GMT	http://44.203.154.21:8000/static/img/or.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/static/img/or.jpg	(from http://44.203.154.21:8000/contact_us/)
01:06:04	541357/541357	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_3/Pay.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_3/Pay.png	(from http://44.203.154.21:8000/news_update_article/12/)
01:06:04	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:06:04%20GMT	http://44.203.154.21:8000/news_update_article/12/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/news_update_article/12/'js/popper.min.91.delayed	(from http://44.203.154.21:8000/news_update_article/12/)
01:07:45	1831310/1831310	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_13.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_13.png	(from http://44.203.154.21:8000/excos_user/)
01:07:46	1198163/1198163	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_2/pay_appre.jpg	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_2/pay_appre.jpg	(from http://44.203.154.21:8000/news_update_article/12/)
01:07:47	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:07:47%20GMT	http://44.203.154.21:8000/news_update_article/11/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/news_update_article/11/'js/popper.min.94.delayed	(from http://44.203.154.21:8000/news_update_article/11/)
01:09:22	594684/594684	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_3/Courtesy_Visit..png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_3/Courtesy_Visit..png	(from http://44.203.154.21:8000/news_update_article/11/)
01:10:08	2567718/2567718	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/excos_images/PSN-YPG_Assets.zip_-_14.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/excos_images/PSN-YPG_Assets.zip_-_14.png	(from http://44.203.154.21:8000/excos_user/)
01:10:09	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:10:09%20GMT	http://44.203.154.21:8000/news_update_article/10/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/news_update_article/10/'js/popper.min.97.delayed	(from http://44.203.154.21:8000/news_update_article/10/)
01:10:39	1698645/1698645	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_2/Courtesy_Visit.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_2/Courtesy_Visit.png	(from http://44.203.154.21:8000/news_update_article/11/)
01:11:07	647252/647252	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_3/Fidson.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_3/Fidson.png	(from http://44.203.154.21:8000/news_update_article/10/)
01:11:08	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:11:08%20GMT	http://44.203.154.21:8000/news_update_article/9/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/news_update_article/9/'js/popper.min.9a.delayed	(from http://44.203.154.21:8000/news_update_article/9/)
01:11:25	472250/472250	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_2/advocacy2.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_2/advocacy2.png	(from http://44.203.154.21:8000/news_update_article/9/)
01:12:01	1572786/1572786	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_2/Fidson_Healt.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_2/Fidson_Healt.png	(from http://44.203.154.21:8000/news_update_article/10/)
01:12:02	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:12:02%20GMT	http://44.203.154.21:8000/news_update_article/8/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/news_update_article/8/'js/popper.min.9d.delayed	(from http://44.203.154.21:8000/news_update_article/8/)
01:12:23	642213/642213	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_3/advocacy.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_3/advocacy.png	(from http://44.203.154.21:8000/news_update_article/9/)
01:13:40	828623/828623	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_3/Leadership_.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_3/Leadership_.png	(from http://44.203.154.21:8000/news_update_article/8/)
01:13:40	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:40%20GMT	http://44.203.154.21:8000/news_update_article/7/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/news_update_article/7/'js/popper.min.a0.delayed	(from http://44.203.154.21:8000/news_update_article/7/)
01:13:41	5757/5757	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:41%20GMT	http://44.203.154.21:8000/whypsn_article_detail/3/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whypsn_article_detail/3/'js/popper.min.a1.delayed	(from http://44.203.154.21:8000/whypsn_article_detail/3/)
01:13:42	5757/5757	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:42%20GMT	http://44.203.154.21:8000/whypsn_article_detail/2/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whypsn_article_detail/2/'js/popper.min.a2.delayed	(from http://44.203.154.21:8000/whypsn_article_detail/2/)
01:13:43	5757/5757	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:43%20GMT	http://44.203.154.21:8000/whypsn_article_detail/1/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/whypsn_article_detail/1/'js/popper.min.a3.delayed	(from http://44.203.154.21:8000/whypsn_article_detail/1/)
01:13:44	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:44%20GMT	http://44.203.154.21:8000/excos_users_article/1/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/1/'js/popper.min.a4.delayed	(from http://44.203.154.21:8000/excos_users_article/1/)
01:13:45	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:45%20GMT	http://44.203.154.21:8000/excos_users_article/2/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/2/'js/popper.min.a5.delayed	(from http://44.203.154.21:8000/excos_users_article/2/)
01:13:46	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:46%20GMT	http://44.203.154.21:8000/excos_users_article/3/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/3/'js/popper.min.a6.delayed	(from http://44.203.154.21:8000/excos_users_article/3/)
01:13:47	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:46%20GMT	http://44.203.154.21:8000/excos_users_article/4/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/4/'js/popper.min.a7.delayed	(from http://44.203.154.21:8000/excos_users_article/4/)
01:13:47	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:47%20GMT	http://44.203.154.21:8000/excos_users_article/7/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/7/'js/popper.min.a8.delayed	(from http://44.203.154.21:8000/excos_users_article/7/)
01:13:48	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:48%20GMT	http://44.203.154.21:8000/excos_users_article/8/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/8/'js/popper.min.a9.delayed	(from http://44.203.154.21:8000/excos_users_article/8/)
01:13:49	990921/990921	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_2/Leadership2.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_2/Leadership2.png	(from http://44.203.154.21:8000/news_update_article/8/)
01:13:49	5733/5733	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:49%20GMT	http://44.203.154.21:8000/excos_user/None/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_user/None/'js/popper.min.aa.delayed	(from http://44.203.154.21:8000/excos_user/None/)
01:13:50	5751/5751	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:50%20GMT	http://44.203.154.21:8000/excos_users_article/9/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/9/'js/popper.min.ab.delayed	(from http://44.203.154.21:8000/excos_users_article/9/)
01:13:51	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:50%20GMT	http://44.203.154.21:8000/excos_users_article/10/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/10/'js/popper.min.ac.delayed	(from http://44.203.154.21:8000/excos_users_article/10/)
01:13:51	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:51%20GMT	http://44.203.154.21:8000/excos_users_article/11/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/11/'js/popper.min.ad.delayed	(from http://44.203.154.21:8000/excos_users_article/11/)
01:13:52	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:52%20GMT	http://44.203.154.21:8000/excos_users_article/12/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/12/'js/popper.min.ae.delayed	(from http://44.203.154.21:8000/excos_users_article/12/)
01:13:53	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:53%20GMT	http://44.203.154.21:8000/excos_users_article/13/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/13/'js/popper.min.af.delayed	(from http://44.203.154.21:8000/excos_users_article/13/)
01:13:54	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:54%20GMT	http://44.203.154.21:8000/excos_users_article/14/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/14/'js/popper.min.b0.delayed	(from http://44.203.154.21:8000/excos_users_article/14/)
01:13:55	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:55%20GMT	http://44.203.154.21:8000/excos_users_article/15/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/15/'js/popper.min.b1.delayed	(from http://44.203.154.21:8000/excos_users_article/15/)
01:13:56	5754/5754	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Apr%202025%2008:13:55%20GMT	http://44.203.154.21:8000/excos_users_article/16/'js/popper.min.js'%}	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/excos_users_article/16/'js/popper.min.b2.delayed	(from http://44.203.154.21:8000/excos_users_article/16/)
01:14:32	1163387/1163387	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_2/Engages.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_2/Engages.png	(from http://44.203.154.21:8000/news_update_article/7/)
01:14:36	1125864/1125864	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Apr%202025%2016:33:58%20GMT	http://44.203.154.21:8000/media/%20news_images_3/Engage.png	C:/My%20Web%20Sites/PSN-YPG%20Final%20V1/44.203.154.21_8000/media/%20news_images_3/Engage.png	(from http://44.203.154.21:8000/news_update_article/7/)
